pose,angle,mean,std,min,max,ci_lower,ci_upper
Bhujangasana,spine_alignment,84.30854236096295,34.74811613198843,37.39006574615226,151.65730715470946,74.43323702185138,94.18384770007451
ArdhaChandrasana,right_arm,146.65226089969812,9.99786723183859,124.13667005599056,173.14040174336057,144.02345571865627,149.28106608073998
ArdhaChandrasana,left_arm,141.35766555454117,10.5446786730446,117.74754918073126,165.94591543967312,138.58508363428462,144.13024747479773
ArdhaChandrasana,right_leg,127.06101915756236,16.29566055465333,96.37756536864245,160.95154736054863,122.77629363548779,131.34574467963694
ArdhaChandrasana,left_leg,150.02298896503524,21.992251741411057,107.92094237572542,177.74473981747747,144.24042114532173,155.80555678474875
ArdhaChandrasana,right_hip,93.02397735189712,37.825365190587064,40.566263832241525,163.09577427954238,83.07830457169067,102.96965013210357
ArdhaChandrasana,left_hip,110.3587958725709,33.13881772798853,57.235101514592046,172.3331842753862,101.64538793097363,119.07220381416816
ArdhaChandrasana,upper_back,131.79531470989645,14.901650154972081,93.14326929732199,163.70554655981505,127.87712553763839,135.7135038821545
ArdhaChandrasana,lower_back,115.4524507416521,42.812110815936215,49.29737524041461,175.13235625420137,104.19558003968201,126.70932144362219
ArdhaChandrasana,right_shoulder,108.95267543675811,17.438862838008568,66.3077712036151,139.18582172460978,104.36736019731934,113.53799067619688
ArdhaChandrasana,left_shoulder,107.72003773483493,18.298859789637483,69.73233420382726,140.6575188503786,102.90859782403398,112.53147764563589
ArdhaChandrasana,hip_width,122.22568850439427,19.469951689026086,69.82519312692133,170.957042220488,117.10632567551484,127.3450513332737
ArdhaChandrasana,shoulder_width,151.24684061018075,16.445937690072824,97.2184776638919,176.15223718555015,146.9226017296046,155.57107949075692
ArdhaChandrasana,torso_twist,83.24441605743432,17.601226327687343,44.943799395688124,128.30119831009083,78.61640951464234,87.8724226002263
ArdhaChandrasana,neck_tilt,136.11919546991547,13.511054989151805,105.72484445193062,158.03868235287322,132.56664465750666,139.67174628232428
ArdhaChandrasana,right_ankle_flex,75.31366196044425,17.24718150192666,43.28802164324247,120.37891498139923,70.77874675910526,79.84857716178324
ArdhaChandrasana,left_ankle_flex,69.44787669263752,16.056034997680996,41.14268515493302,107.67910551231857,65.22615749891995,73.6695958863551
ArdhaChandrasana,right_wrist_flex,167.4280265507421,6.423789973440914,145.16380262366485,178.6666870520055,165.73897707923788,169.1170760222463
ArdhaChandrasana,left_wrist_flex,168.0311295184084,4.71492286871474,154.67981231824638,177.31635433061584,166.791403747094,169.2708552897228
ArdhaChandrasana,pelvis_tilt,59.248974461493006,16.20147944810367,28.193305625803003,97.60819405486377,54.98901259901831,63.5089363239677
ArdhaChandrasana,spine_alignment,118.89599494402519,19.01969792549322,74.38453467382041,149.61119913039366,113.89502030723833,123.89696958081205
Parvathasana,right_arm,123.6451217223674,16.42818570998228,76.64697825819275,174.4750109543446,120.45024949307059,126.83999395166423
Parvathasana,left_arm,109.3612928145946,24.948273342729717,56.097662541599874,178.6402160300496,104.50947612109564,114.21310950809357
Parvathasana,right_leg,168.10093836880654,16.32352046999519,57.11989754886027,179.3686738892657,164.92642091723812,171.27545582037496
Parvathasana,left_leg,167.47370040896686,11.999918906724448,106.72704176295998,178.49910734958056,165.140015585474,169.80738523245972
Parvathasana,right_hip,75.30691612747472,33.00599208710876,35.29213276554635,169.20527385365202,68.88807418223061,81.72575807271883
Parvathasana,left_hip,73.07205507188041,32.38250730383602,32.39876148898197,170.68858439120075,66.77446536073157,79.36964478302926
Parvathasana,upper_back,94.35603351634064,24.69868143157088,32.09111821817766,153.23551570022954,89.55275622212142,99.15931081055987
Parvathasana,lower_back,77.16610777059347,36.127591538603056,33.06393240671129,174.9251297920115,70.1401926174718,84.19202292371514
Parvathasana,right_shoulder,133.5212368810376,28.432532186317125,5.516608013095488,176.6333791403448,127.99181877642874,139.05065498564645
Parvathasana,left_shoulder,140.96096943571064,29.34013747949834,20.568060972762343,172.2908484978532,135.25504474677547,146.6668941246458
Parvathasana,hip_width,86.70655681230672,15.925113597216395,47.45522076174361,162.3075508996561,83.6095195570468,89.80359406756664
Parvathasana,shoulder_width,130.739527484188,19.865712801793144,70.78202995626432,158.01217397252455,126.8761420035217,134.60291296485428
Parvathasana,torso_twist,79.13582040761202,11.741917432386543,34.69996869012539,140.0041386897035,76.8523104336145,81.41933038160953
Parvathasana,neck_tilt,127.60756721244846,22.957151695741498,81.60249385391907,173.70345637928946,123.14297399982657,132.07216042507034
Parvathasana,right_ankle_flex,91.2229368749586,21.476983394730013,22.533011046962017,162.38436155906803,87.04619946595803,95.39967428395919
Parvathasana,left_ankle_flex,90.85160825334745,22.38803739042385,25.64858456427969,158.5904290420976,86.49769357342866,95.20552293326624
Parvathasana,right_wrist_flex,132.10722011922485,18.11122579289786,40.47055359262967,167.30157314477847,128.58503858647688,135.6294016519728
Parvathasana,left_wrist_flex,149.75881379629257,16.941733010267615,99.4307111309591,170.3885063124552,146.4640694303474,153.05355816223775
Parvathasana,pelvis_tilt,51.14931485408052,16.26262186406439,21.229628120104064,139.22643598224553,47.98664066191554,54.31198904624551
Parvathasana,spine_alignment,67.94823432493337,23.225092139942973,24.44794897928383,143.20589667656665,63.43153338115985,72.46493526870688
BaddhaKonasana,right_arm,148.84962312042197,10.332206695490765,109.2158403703545,175.51293210159753,146.1805311059449,151.51871513489903
BaddhaKonasana,left_arm,145.36836867517806,9.951662080843692,105.14873118229788,165.85489643387547,142.7975817587349,147.93915559162122
BaddhaKonasana,right_leg,31.62207047240084,10.618540481686649,10.259419907926192,52.92865431003211,28.87901059754949,34.36513034725219
BaddhaKonasana,left_leg,26.557675855467373,9.94535932233439,9.105853751652448,55.27301194852929,23.98851711419552,29.126834596739226
BaddhaKonasana,right_hip,58.75478963077,11.953828503594645,28.174828805513627,84.00731229943887,55.666788282974935,61.84279097856506
BaddhaKonasana,left_hip,60.31349437801548,12.706677237004858,28.912361529065734,86.60266983872435,57.03101157996726,63.59597717606369
BaddhaKonasana,upper_back,145.31230574246942,7.98247999012876,118.69822607024989,161.57473603158974,143.25021250088977,147.37439898404907
BaddhaKonasana,lower_back,97.22913865962285,20.225960060563715,47.11187152612166,147.79270852793275,92.00421913625105,102.45405818299464
BaddhaKonasana,right_shoulder,57.25877899448895,21.420131048724375,20.377917732184923,140.24541587574305,51.725372393539544,62.792185595438355
BaddhaKonasana,left_shoulder,52.39758915542655,21.022420083749235,20.946387957559292,133.26596373267293,46.966922191030136,57.82825611982297
BaddhaKonasana,hip_width,137.82444502380176,11.820053946186215,102.86884090267509,163.04966734677254,134.77100130860563,140.87788873899788
BaddhaKonasana,shoulder_width,90.02505248899071,6.991122788017382,73.11164973340458,109.94933713333833,88.21905396847433,91.83105100950709
BaddhaKonasana,torso_twist,82.71722847497482,9.376552481794963,42.92895206496411,112.04189080073913,80.29500812165898,85.13944882829065
BaddhaKonasana,neck_tilt,148.86007722885043,8.659599713261475,118.19204682885906,165.54323174210154,146.62306541477966,151.0970890429212
BaddhaKonasana,right_ankle_flex,104.74807890340193,16.80250575357395,45.519543962235396,141.5514337113061,100.40753140451754,109.08862640228632
BaddhaKonasana,left_ankle_flex,106.06760758629088,18.289588787013315,50.01146475526147,151.28347032587143,101.34290580493848,110.79230936764327
BaddhaKonasana,right_wrist_flex,158.91920349521533,6.261882902828751,147.5420663068297,175.16222114078505,157.30158761275095,160.5368193776797
BaddhaKonasana,left_wrist_flex,156.88942974866282,8.030338755833556,129.95129201921287,175.4636897499323,154.8149732769301,158.96388622039555
BaddhaKonasana,pelvis_tilt,67.89438448470655,8.47642731546459,33.25624072117011,82.7132582672656,65.70469111853768,70.08407785087542
BaddhaKonasana,spine_alignment,132.5905331262122,8.892663363644724,110.38956615717487,151.38499839162492,130.29331458705002,134.88775166537437
Vrukshasana,right_arm,140.21661298493777,15.229906698440422,104.80443817596822,169.84342831529963,136.17557480004203,144.2576511698335
Vrukshasana,left_arm,132.2879576791298,19.78431511768778,85.77729266710098,175.64671976247598,127.03847227940813,137.53744307885145
Vrukshasana,right_leg,73.83357882559804,47.72285672840614,5.297951419697398,143.63321946786593,61.171000508454064,86.496157142742
Vrukshasana,left_leg,78.31075106046048,49.3541561309736,9.637925059648039,165.15126065893324,65.21533074977705,91.4061713711439
Vrukshasana,right_hip,127.28276186415816,31.684938234043315,39.04358590169756,178.1759618583887,118.87561611959865,135.68990760871768
Vrukshasana,left_hip,127.51281117113808,37.16760213234544,45.896766679391284,175.78870902414306,117.65091888041246,137.3747034618637
Vrukshasana,upper_back,113.07208617854333,23.367170516895875,58.10100805462838,156.61745018501318,106.87194127933554,119.27223107775112
Vrukshasana,lower_back,149.5804981889492,23.624500815987314,67.91972671801054,178.4313431519306,143.3120743708124,155.848922007086
Vrukshasana,right_shoulder,111.29684383757389,55.29162961637547,25.392876867605406,176.98633865004646,96.62599975369218,125.96768792145559
Vrukshasana,left_shoulder,118.08334423638064,55.57347618080287,20.579017820372467,178.05677107642504,103.33771619277518,132.82897227998612
Vrukshasana,hip_width,94.43421956197778,20.773176131087762,43.31333876666107,163.25706089236073,88.92235401812081,99.94608510583475
Vrukshasana,shoulder_width,99.02781879762914,25.376089248455443,54.21962147080181,155.95428781275308,92.29463601018426,105.76100158507401
Vrukshasana,torso_twist,79.57998386558099,13.930972096754225,43.477424827326516,125.54398236455818,75.88359942210533,83.27636830905664
Vrukshasana,neck_tilt,135.81969508980237,19.94069083578426,82.42582901076365,168.9430137864389,130.52871762709367,141.11067255251106
Vrukshasana,right_ankle_flex,72.07269226979429,27.385987110126134,34.050312582581704,171.069946083448,64.8062117959241,79.33917274366448
Vrukshasana,left_ankle_flex,71.81803822532738,27.71459911619025,32.858956770706264,179.04822783522582,64.4643652498343,79.17171120082047
Vrukshasana,right_wrist_flex,156.7086652534712,9.301495587405531,130.45515509667158,174.70282562123992,154.2406462701905,159.1766842367519
Vrukshasana,left_wrist_flex,150.8013627547409,12.0655800024586,113.74905930442628,174.7986604786535,147.5999334565665,154.00279205291528
Vrukshasana,pelvis_tilt,59.10422619133706,14.256900565231732,31.128694175367716,96.32173152927699,55.321361284603086,62.88709109807104
Vrukshasana,spine_alignment,106.79223484175598,27.56623075068331,48.36094663323979,153.89791695288602,99.47792929262445,114.10654039088752
Dandasana,right_arm,102.53258516773913,22.260981853913695,60.35616611452533,176.89180524071952,95.68166616946479,109.38350416601347
Dandasana,left_arm,97.93242606478293,19.12725914592344,50.28605123748246,151.91471544077075,92.04592456508895,103.81892756447691
Dandasana,right_leg,164.4686990451463,7.348871735605256,148.20105678453385,177.7762429429195,162.20705015114265,166.73034793914996
Dandasana,left_leg,168.37743114145394,5.651584224627626,150.90408547044336,177.96982878532225,166.63813024318551,170.11673203972236
Dandasana,right_hip,156.36744888041508,17.92473593960625,76.79939760504806,178.2162154221101,150.85102939840064,161.88386836242952
Dandasana,left_hip,158.62205566506302,17.218265808660217,73.54353036312496,178.50195693907423,153.32305559759075,163.92105573253528
Dandasana,upper_back,109.49841640125565,25.59731263431472,68.51669219496053,156.04837413080244,101.62072634328709,117.37610645922422
Dandasana,lower_back,157.5212530632105,17.422650547386347,79.70619763985579,177.51594895036084,152.15935265743846,162.88315346898256
Dandasana,right_shoulder,50.96280780756515,24.10464250009764,12.757568218351803,98.35528029861929,43.54449381161277,58.38112180351753
Dandasana,left_shoulder,48.724170871236566,21.586196249797815,4.93538908708843,88.80641070747961,42.08092022943172,55.367421513041414
Dandasana,hip_width,84.40425028552782,25.95770249074865,36.116835136450064,141.3619246622827,76.41564860064041,92.39285197041524
Dandasana,shoulder_width,115.91025455370072,15.454051369467509,73.82425362319114,151.34178866744347,111.15419955027872,120.66630955712273
Dandasana,torso_twist,74.6122828674754,29.190846230077884,32.567671961031586,139.27254581174984,65.62866640681213,83.59589932813867
Dandasana,neck_tilt,123.13774282084297,22.505975774178008,76.03559994629312,159.9169686948648,116.21142582288402,130.06405981880192
Dandasana,right_ankle_flex,88.93977474234599,17.485280434808814,50.97507248337054,127.5497436967106,83.55859970221962,94.32094978247235
Dandasana,left_ankle_flex,85.46985330000967,17.851517685210617,45.0777139384318,122.43051099425124,79.97596707072198,90.96373952929737
Dandasana,right_wrist_flex,129.48494278971037,13.762774074001882,95.82422481062467,154.58360139211788,125.2493861107061,133.72049946871465
Dandasana,left_wrist_flex,118.6980442427908,12.715636006665068,94.88224976965914,149.76247351055704,114.78474909413644,122.61133939144516
Dandasana,pelvis_tilt,42.48360151068556,25.557149769052415,19.460192562094917,113.55777022557092,34.618271758226264,50.348931263144856
Dandasana,spine_alignment,79.29855966539337,29.695047894050223,35.2624930195054,129.44190265799853,70.15977283617502,88.43734649461172
Shashangasana,right_arm,127.36958870128032,17.33160408708318,91.9342673138484,169.19984036946244,121.82667280585125,132.9125045967094
Shashangasana,left_arm,123.97721796859298,20.962857168432627,88.10625068097175,169.477045470162,117.272970997067,130.68146494011896
Shashangasana,right_leg,66.50755448496777,29.8908463768957,34.9120996145297,161.29067788467432,56.94799804242228,76.06711092751326
Shashangasana,left_leg,75.33776520636448,32.062755657168495,41.380526075400574,170.9784643905415,65.08359847774477,85.59193193498419
Shashangasana,right_hip,35.74980876323456,22.00331365399388,19.28496134256879,156.5339700008698,28.712807664430905,42.78680986203822
Shashangasana,left_hip,41.31937123191084,27.76742022794304,5.235776007832653,152.09370442492565,32.43891941780372,50.19982304601797
Shashangasana,upper_back,96.62904847100529,21.68745185809306,52.92026270673574,158.18560847077003,89.69306487528216,103.56503206672842
Shashangasana,lower_back,84.6854262992078,23.157190968243842,33.01558983020852,167.15146501085474,77.27939733233175,92.09145526608386
Shashangasana,right_shoulder,133.5500234344904,23.272118353502897,57.48438853791099,162.07010769309238,126.10723890665349,140.99280796232733
Shashangasana,left_shoulder,137.60875964705755,22.51803103419473,46.76834483022438,165.61744012014128,130.40714394397182,144.8103753501433
Shashangasana,hip_width,102.6894924926847,17.632944117288027,51.519998312814835,149.49010825907726,97.05020338015703,108.32878160521238
Shashangasana,shoulder_width,112.89792231620115,25.42660801960275,59.224675704147685,163.79238357311235,104.7660985651764,121.02974606722589
Shashangasana,torso_twist,87.78973362536101,17.25181717476237,46.118561486070504,131.75512324078306,82.27233482242539,93.30713242829663
Shashangasana,neck_tilt,122.91850416071198,27.172587161819653,63.04199454160908,168.3299605686376,114.22828919027931,131.60871913114465
Shashangasana,right_ankle_flex,146.28314315922086,22.25941813931531,68.92418317897646,169.521223866636,139.1642358724241,153.40205044601763
Shashangasana,left_ankle_flex,150.4404391219669,22.400402380082326,78.02069574048227,179.3688776261308,143.27644288753285,157.60443535640096
Shashangasana,right_wrist_flex,143.27588368873643,30.151835711536783,63.85047037494639,177.9914704150718,133.63285880759454,152.9189085698783
Shashangasana,left_wrist_flex,137.28059978156904,24.698236749188005,86.42949513378673,176.0376358265259,129.3817204638622,145.17947909927588
Shashangasana,pelvis_tilt,52.11228249130777,21.19728192225078,22.357931443788544,132.22657003808388,45.33306284629515,58.89150213632038
Shashangasana,spine_alignment,66.59459723077184,26.94169928284988,33.940230293548524,166.93282508910377,57.97822378637295,75.21097067517073
Ardhachakrasana,right_arm,136.06009600160775,28.20666457801649,42.749411550755056,172.0676698681092,128.70939917738684,143.41079282582865
Ardhachakrasana,left_arm,137.72594663796767,25.701073444169335,67.04400762683905,173.63834079770004,131.02821041954348,144.42368285639185
Ardhachakrasana,right_leg,141.4207052448973,30.35508488896722,49.388209898236155,178.34948916478783,133.51012703827766,149.33128345151695
Ardhachakrasana,left_leg,150.61430972722474,23.8864651087392,73.02436665050202,179.1748738112973,144.38946301658186,156.83915643786762
Ardhachakrasana,right_hip,127.26718063940909,33.619441355532445,23.20102130797579,174.23701191855753,118.50590650433121,136.028454774487
Ardhachakrasana,left_hip,130.17879698690658,30.711741517639542,31.260343215229703,173.49712684191903,122.17527355663358,138.18232041717957
Ardhachakrasana,upper_back,103.3400711880087,31.14468232152881,42.35708653696935,171.4983945510606,95.2237227697467,111.45641960627069
Ardhachakrasana,lower_back,126.60106217776706,29.53043818840416,23.459875483610553,171.33959584174562,118.90538807177822,134.2967362837559
Ardhachakrasana,right_shoulder,130.39493932718685,26.433145315686353,41.925076941340734,172.77776173362946,123.50642413997754,137.28345451439617
Ardhachakrasana,left_shoulder,131.68706997566343,26.05217301528245,47.121948862387235,168.67327833197325,124.89783671067323,138.47630324065364
Ardhachakrasana,hip_width,95.67849354713013,24.769914214861675,62.32051933449841,158.72012513934268,89.22341874550636,102.1335683487539
Ardhachakrasana,shoulder_width,111.84305270359003,28.920545156313523,52.22760941698176,151.73204610190973,104.30631758741698,119.37978781976308
Ardhachakrasana,torso_twist,78.89050670276666,31.014449817315846,13.76216457577826,160.59085134355766,70.80809705994834,86.97291634558498
Ardhachakrasana,neck_tilt,118.05135452596907,26.751640240685457,52.24698828942539,174.96185715692803,111.07983910924854,125.02286994268961
Ardhachakrasana,right_ankle_flex,79.88486690651942,32.2689130419213,26.861647880626727,171.94390197192251,71.47554236684385,88.29419144619499
Ardhachakrasana,left_ankle_flex,76.1664845898638,33.260479753440436,26.133947808917707,171.8648040336515,67.49875635778402,84.83421282194358
Ardhachakrasana,right_wrist_flex,148.86037075617648,25.82161998002598,67.6000827002646,176.58054428502558,142.13121993941007,155.58952157294289
Ardhachakrasana,left_wrist_flex,145.03309270367524,23.78479304930905,82.41573896369249,173.95452140054013,138.83474187602832,151.23144353132216
Ardhachakrasana,pelvis_tilt,49.956224408810954,29.75132118203699,7.500686573181671,153.8116417160841,42.20298788117064,57.709460936451265
Ardhachakrasana,spine_alignment,78.03536290953184,35.299961990169756,32.98591671117633,165.81916909518017,68.8361427118169,87.23458310724678
Pranamasana,right_arm,111.84679548741228,14.568100824272571,69.4281836775747,130.4174739928983,107.24853548687818,116.44505548794638
Pranamasana,left_arm,104.52580957919798,16.59388257153218,50.13403161480514,124.1070580338893,99.2881339615839,109.76348519681207
Pranamasana,right_leg,128.46383717755225,29.06826841947965,57.147445682757336,170.0691450669751,119.28875954935661,137.63891480574787
Pranamasana,left_leg,134.00399331601318,28.789485584866384,48.342994795960244,173.82483215214336,124.91691040811094,143.09107622391542
Pranamasana,right_hip,149.83519157183832,29.3956780396091,65.22402458601512,175.43975809872114,140.55677071598444,159.1136124276922
Pranamasana,left_hip,149.09969956884223,26.997670650409308,58.14926848209463,179.20732425093274,140.57818323964912,157.62121589803533
Pranamasana,upper_back,109.97444829390389,24.070284804234664,65.06504550899461,160.58644365311,102.37692894997097,117.5719676378368
Pranamasana,lower_back,153.39299569842933,18.243081952499445,95.7597281687031,176.0207669348298,147.63476852520188,159.15122287165678
Pranamasana,right_shoulder,53.30721206116926,36.15490828755271,3.0982385078681034,136.32039752176078,41.895314888914925,64.7191092334236
Pranamasana,left_shoulder,51.213444244380234,34.92928808226993,8.6845314716721,131.54698951666342,40.18840054285479,62.23848794590568
Pranamasana,hip_width,84.62433063985672,8.127669362032488,68.74200465690164,102.5706716250967,82.05892164277377,87.18973963693968
Pranamasana,shoulder_width,89.26252945271327,22.37961046853811,44.57470101207209,131.91259989807313,82.19865277542158,96.32640613000495
Pranamasana,torso_twist,79.85327374951582,11.742844362812031,58.55914403179811,113.70614111173552,76.14677472281706,83.55977277621459
Pranamasana,neck_tilt,127.29205887441671,17.278325274241187,92.11051141598224,154.30195749556086,121.83834648299882,132.7457712658346
Pranamasana,right_ankle_flex,67.47302005221032,17.992483671116695,45.06480894672042,143.82471101846218,61.79389145657954,73.1521486478411
Pranamasana,left_ankle_flex,63.690110869746384,16.706282253496266,34.37894697677913,123.21892709733571,58.41695753490047,68.96326420459229
Pranamasana,right_wrist_flex,132.50269271599376,27.221651267141972,80.38439475203431,166.06000022008521,123.91047938083946,141.09490605114806
Pranamasana,left_wrist_flex,138.85231889046938,25.008089678272487,78.42844197378429,170.06360803028872,130.95879180382445,146.7458459771143
Pranamasana,pelvis_tilt,52.65604085732731,16.7639537839461,26.577988960792794,97.5354050352571,47.36468414135191,57.947397573302716
Pranamasana,spine_alignment,91.50057861909585,31.18808302436074,48.29196304375903,148.4573624877712,81.6564049416793,101.3447522965124
